project,groupId,cloneType,consistId,inconsistentGroup,fileNum
solr,10825,3,0,3#4,2
solr,102658,3,0,3#4,1
solr,102656,3,0,3#4,1
solr,102656,3,0,4#3,1
solr,10241,3,0,3#4,2
solr,10241,3,0,6#5,2
solr,10241,3,0,9#10,2
solr,101974,3,0,5#6,1
solr,10179,3,0,3#4,2
solr,10179,3,0,4#3,2
solr,102480,3,0,7#8,1
solr,102480,3,0,15#16,1
solr,102480,3,0,17#18,1
solr,102480,3,0,18#17,1
solr,102480,3,0,21#22,1
solr,102480,3,0,22#21,1
solr,102020,2,0,5#6,2
solr,102906,3,0,5#6,1
solr,102906,3,0,6#5,1
solr,103243,3,0,3#4,2
solr,103243,3,0,4#3,2
solr,103243,3,0,7#8,2
solr,103243,3,0,8#7,2
solr,103243,3,0,9#10,2
solr,10181,2,0,5#6,2
solr,10181,2,0,6#5,2
solr,101911,3,0,4#3,2
solr,101911,3,0,5#6,2
solr,101911,3,0,7#8,2
solr,101911,3,0,10#9,2
solr,10821,3,0,3#4,2
solr,101138,3,0,5#6,2
solr,101138,3,0,6#5,2
solr,10366,3,0,3#4,2
solr,10366,3,0,5#6,2
solr,10366,3,0,6#5,2
solr,10366,3,0,7#8,2
solr,10366,3,0,8#7,2
solr,10366,3,0,12#11,2
solr,101334,2,0,5#6,2
solr,101334,3,0,7#8,2
solr,10584,3,0,7#8,1
solr,101151,2,0,3#4,2
solr,101151,2,0,6#5,2
solr,101151,2,0,7#8,2
solr,101151,2,0,8#7,2
solr,101151,2,0,10#9,2
solr,101151,3,0,12#11,2
solr,101151,3,0,14#13,2
solr,101151,3,0,15#16,2
solr,101151,3,0,17#18,2
solr,101151,3,0,18#17,2
solr,101151,3,0,20#19,2
solr,101151,3,0,23#24,2
solr,101151,3,0,25#26,2
solr,101335,2,0,5#6,2
solr,101335,3,0,7#8,2
solr,10234,3,0,4#3,2
solr,103121,3,0,3#4,2
solr,10292,3,0,4#3,2
solr,10292,3,0,6#5,2
solr,10292,3,0,7#8,2
solr,10292,3,0,8#7,2
solr,10292,3,0,10#9,2
solr,10292,3,0,12#11,2
solr,10292,3,0,13#14,2
solr,10292,3,0,14#13,2
solr,10292,3,0,15#16,2
solr,10292,3,0,18#17,2
solr,102432,3,0,3#4,1
solr,102432,3,0,4#3,1
solr,123188,3,0,3#4,2
solr,10585,3,0,5#6,1
solr,10585,3,0,7#8,1
solr,102048,3,0,3#4,1
solr,102048,3,0,4#3,1
solr,102048,3,0,5#6,1
solr,102048,3,0,8#7,1
solr,102048,3,0,9#10,1
solr,102048,3,0,10#9,1
solr,102048,3,0,11#12,1
solr,102048,3,0,12#11,1
solr,112139,3,0,3#4,1
solr,112139,3,0,5#6,1
solr,112139,3,0,8#7,1
solr,112139,3,0,9#10,1
solr,112139,3,0,10#9,1
solr,112139,3,0,15#16,1
solr,112139,3,0,16#15,1
solr,10518,3,0,8#7,1
solr,10518,3,0,11#12,1
solr,10518,3,0,12#11,1
solr,10518,3,0,14#13,1
solr,102693,3,0,6#5,1
solr,102134,2,0,7#8,1
solr,102134,2,0,8#7,1
solr,102085,3,0,5#6,2
solr,102085,3,0,6#5,2
solr,102050,3,0,3#4,2
solr,102050,3,0,5#6,2
solr,102050,3,0,7#8,2
solr,102050,3,0,11#12,2
solr,102050,3,0,12#11,2
solr,102497,3,0,4#3,1
solr,102497,3,0,7#8,1
solr,102497,3,0,9#10,1
solr,102497,3,0,10#9,1
solr,102497,3,0,12#11,1
solr,102497,3,0,13#14,1
solr,102497,3,0,14#13,1
solr,102143,3,0,4#3,2
solr,102143,3,0,6#5,2
solr,102160,2,0,7#8,2
solr,102160,2,0,8#7,2
solr,102323,3,0,5#6,1
solr,102323,3,0,6#5,1
solr,103366,3,0,4#3,2
solr,103366,3,0,8#7,2
solr,102149,3,0,4#3,2
solr,102149,3,0,6#5,2
solr,10455,2,0,7#8,2
solr,10455,2,0,8#7,2
solr,102159,2,0,7#8,2
solr,102159,2,0,8#7,2
solr,10688,3,0,4#3,1
solr,10688,3,0,7#8,1
solr,103414,3,0,3#4,1
solr,103414,3,0,4#3,1
solr,102904,3,0,5#6,1
solr,102904,3,0,6#5,1
solr,102616,2,0,3#4,1
solr,102616,2,0,4#3,1
solr,102616,2,0,6#5,1
solr,102616,3,0,8#7,1
solr,10556,3,0,6#5,1
solr,10556,3,0,7#8,1
solr,10556,3,0,8#7,1
solr,10556,3,0,10#9,1
solr,10587,3,0,3#4,1
solr,10587,3,0,4#3,1
solr,10587,3,0,7#8,1
solr,10416,3,0,8#7,1
solr,10416,3,0,9#10,1
solr,10416,3,0,10#9,1
solr,10814,3,0,4#3,1
solr,101152,3,0,4#3,2
solr,101152,3,0,5#6,2
solr,101152,3,0,7#8,2
solr,101152,3,0,8#7,2
solr,101152,3,0,10#9,2
solr,101152,3,0,13#14,2
solr,101152,3,0,15#16,2
solr,122060,3,0,3#4,1
solr,122060,3,0,4#3,1
solr,103478,3,0,3#4,1
solr,103478,3,0,7#8,1
solr,103478,3,0,9#10,1
solr,103478,3,0,11#12,1
solr,103478,3,0,15#16,1
solr,103478,3,0,17#18,1
solr,103478,3,0,19#20,1
solr,10664,3,0,3#4,1
solr,10318,1,0,8#7,2
solr,103475,1,0,3#4,2
solr,103475,2,0,5#6,2
solr,103475,3,0,7#8,2
solr,103475,3,0,9#10,2
solr,103475,3,0,10#9,2
solr,103002,3,0,3#4,1
solr,103002,3,0,4#3,1
solr,101304,3,0,3#4,1
solr,102037,3,0,4#3,2
solr,102336,3,0,3#4,1
solr,102336,3,0,5#6,1
solr,102336,3,0,15#16,1
solr,102336,3,0,17#18,1
solr,102336,3,0,19#20,1
solr,102336,3,0,21#22,1
solr,102336,3,0,23#24,1
solr,102336,3,0,24#23,1
solr,102336,3,0,25#26,1
solr,102336,3,0,27#28,1
solr,102336,3,0,28#27,1
solr,102576,3,0,3#4,1
solr,102576,3,0,4#3,1
solr,102576,3,0,5#6,1
solr,102576,3,0,8#7,1
solr,102576,3,0,9#10,1
solr,102576,3,0,10#9,1
solr,102576,3,0,12#11,1
solr,102576,3,0,15#16,1
solr,102576,3,0,16#15,1
solr,112137,3,0,3#4,1
solr,112137,3,0,5#6,1
solr,112137,3,0,8#7,1
solr,112137,3,0,9#10,1
solr,112137,3,0,10#9,1
solr,112137,3,0,15#16,1
solr,112137,3,0,16#15,1
solr,103386,3,0,3#4,1
solr,103386,3,0,4#3,1
solr,10581,3,0,5#6,1
solr,102645,3,0,7#8,2
solr,102645,3,0,13#14,2
solr,102645,3,0,14#13,2
solr,102645,3,0,15#16,2
solr,102645,3,0,18#17,2
solr,102645,3,0,19#20,2
solr,102645,3,0,22#21,2
solr,102645,3,0,24#23,2
solr,102094,3,0,4#3,2
solr,102094,3,0,5#6,2
solr,102094,3,0,6#5,2
solr,102094,3,0,7#8,2
solr,102094,3,0,9#10,2
solr,102094,3,0,12#11,2
solr,102094,3,0,13#14,2
solr,102094,3,0,14#13,2
solr,102094,3,0,15#16,2
solr,102094,3,0,19#20,2
solr,102094,3,0,21#22,2
solr,102094,3,0,23#24,2
solr,102682,3,0,6#5,1
solr,102682,3,0,8#7,1
solr,122539,3,0,5#6,1
solr,122539,3,0,6#5,1
solr,102909,3,0,3#4,1
solr,102909,3,0,4#3,1
solr,10232,3,0,4#3,2
solr,10691,3,0,4#3,1
solr,10691,3,0,7#8,1
solr,122536,3,0,5#6,1
solr,122536,3,0,6#5,1
solr,103413,3,0,3#4,1
solr,103413,3,0,4#3,1
solr,103413,3,0,6#5,1
solr,103413,3,0,9#10,1
solr,103413,3,0,10#9,1
solr,10591,3,0,5#6,1
solr,101303,3,0,3#4,1
solr,102329,1,0,3#4,2
solr,102329,3,0,6#5,2
solr,101154,3,0,4#3,2
solr,101154,3,0,5#6,2
solr,101154,3,0,7#8,2
solr,101154,3,0,8#7,2
solr,101154,3,0,10#9,2
solr,102273,3,0,3#4,2
solr,102273,3,0,5#6,2
solr,102273,3,0,8#7,2
solr,102273,3,0,9#10,2
solr,102273,3,0,11#12,2
solr,102273,3,0,14#13,2
solr,102273,3,0,15#16,2
solr,102273,3,0,19#20,2
solr,102273,3,0,20#19,2
solr,102273,3,0,21#22,2
solr,102273,3,0,23#24,2
solr,102273,3,0,25#26,2
solr,102273,3,0,27#28,2
solr,102273,3,0,29#30,2
solr,102273,3,0,31#32,2
solr,102273,3,0,33#34,2
solr,102273,3,0,35#36,2
solr,10700,3,0,4#3,1
solr,101994,3,0,3#4,2
solr,101994,3,0,4#3,2
solr,101994,3,0,5#6,2
solr,102619,3,0,3#4,1
solr,102619,3,0,4#3,1
solr,102681,3,0,6#5,1
solr,102681,3,0,8#7,1
solr,112540,3,0,5#6,1
solr,112540,3,0,6#5,1
solr,101910,3,0,3#4,2
solr,101910,3,0,4#3,2
solr,101997,3,0,4#3,2
solr,101997,3,0,9#10,2
solr,10494,1,0,5#6,2
solr,10505,3,0,5#6,2
solr,102331,3,0,3#4,2
solr,102331,3,0,5#6,2
solr,102331,3,0,8#7,2
solr,102331,3,0,16#15,2
solr,102331,3,0,20#19,2
solr,102331,3,0,22#21,2
solr,102331,3,0,24#23,2
solr,102331,3,0,26#25,2
solr,101963,2,0,5#6,2
solr,101963,2,0,6#5,2
solr,101963,2,0,7#8,2
solr,101963,2,0,8#7,2
solr,102043,3,0,7#8,1
solr,102043,3,0,9#10,1
solr,102043,3,0,11#12,1
solr,102043,3,0,13#14,1
solr,102043,3,0,15#16,1
solr,102043,3,0,17#18,1
solr,102043,3,0,18#17,1
solr,102043,3,0,19#20,1
solr,102043,3,0,20#19,1
solr,102043,3,0,21#22,1
solr,101133,3,0,3#4,2
solr,101133,3,0,8#7,2
solr,101133,3,0,9#10,2
solr,101133,3,0,11#12,2
solr,10442,3,0,4#3,1
solr,10442,3,0,6#5,1
solr,10442,3,0,10#9,1
solr,10442,3,0,12#11,1
solr,102236,1,0,5#6,2
solr,102236,1,0,6#5,2
solr,102042,3,0,8#7,1
solr,102042,3,0,10#9,1
solr,102042,3,0,11#12,1
solr,102042,3,0,12#11,1
solr,102042,3,0,13#14,1
solr,102042,3,0,15#16,1
solr,10577,3,0,8#7,1
solr,102144,3,0,5#6,2
solr,102144,3,0,6#5,2
solr,102144,3,0,9#10,2
solr,102144,3,0,10#9,2
solr,102144,3,0,11#12,2
solr,102144,3,0,12#11,2
solr,102144,3,0,14#13,2
solr,102144,3,0,16#15,2
solr,102144,3,0,18#17,2
solr,10689,3,0,4#3,1
solr,10689,3,0,7#8,1
solr,102026,3,0,3#4,1
solr,103126,1,0,8#7,2
solr,103126,3,0,9#10,2
solr,103126,3,0,11#12,2
solr,103126,3,0,13#14,2
solr,103126,3,0,16#15,2
solr,103126,3,0,19#20,2
solr,10243,3,0,3#4,2
solr,102473,3,0,3#4,1
solr,102473,3,0,4#3,1
solr,102473,3,0,10#9,1
solr,102473,3,0,11#12,1
solr,102473,3,0,12#11,1
solr,102473,3,0,13#14,1
solr,101853,3,0,5#6,1
solr,101853,3,0,7#8,1
solr,10751,3,0,3#4,1
solr,10751,3,0,5#6,1
solr,10751,3,0,7#8,1
solr,113354,3,0,3#4,1
solr,103277,3,0,3#4,1
solr,103277,3,0,5#6,1
solr,103277,3,0,7#8,1
solr,103277,3,0,8#7,1
solr,10487,3,0,3#4,1
solr,10752,3,0,3#4,1
solr,10752,3,0,6#5,1
solr,10752,3,0,8#7,1
solr,10752,3,0,9#10,1
solr,10752,3,0,12#11,1
solr,10752,3,0,13#14,1
solr,103352,3,0,4#3,1
solr,103352,3,0,5#6,1
solr,103352,3,0,6#5,1
solr,10555,3,0,3#4,1
solr,12371,3,0,4#3,2
solr,12371,3,0,6#5,2
solr,12371,3,0,8#7,2
solr,12371,3,0,10#9,2
solr,12371,3,0,12#11,2
solr,12371,3,0,14#13,2
solr,12371,3,0,16#15,2
solr,12371,3,0,18#17,2
solr,12371,3,0,20#19,2
solr,12371,3,0,22#21,2
solr,12371,3,0,24#23,2
solr,12371,3,0,26#25,2
solr,12371,3,0,28#27,2
solr,12371,3,0,30#29,2
solr,12371,3,0,32#31,2
solr,101125,3,0,3#4,1
solr,101125,3,0,4#3,1
solr,101125,3,0,5#6,1
solr,103131,3,0,4#3,2
solr,1020,3,0,4#3,2
solr,10109,3,0,3#4,2
solr,10109,3,0,5#6,2
solr,10109,3,0,7#8,2
solr,10109,3,0,8#7,2
solr,101763,3,0,3#4,2
solr,10847,3,0,3#4,1
solr,103451,3,0,4#3,2
solr,103451,3,0,6#5,2
solr,103451,3,0,7#8,2
solr,103451,3,0,8#7,2
solr,103451,3,0,10#9,2
solr,103451,3,0,12#11,2
solr,103451,3,0,14#13,2
solr,102366,3,0,4#3,1
solr,102366,3,0,6#5,1
solr,102366,3,0,8#7,1
solr,102366,3,0,10#9,1
solr,102366,3,0,12#11,1
solr,112768,3,0,4#3,1
solr,103476,3,0,3#4,2
solr,103476,3,0,6#5,2
solr,103476,3,0,8#7,2
solr,102363,3,0,4#3,1
solr,10931,3,0,3#4,1
solr,10931,3,0,5#6,1
solr,10931,3,0,6#5,1
solr,103331,3,0,3#4,2
solr,103331,3,0,4#3,2
solr,101768,3,0,4#3,1
solr,10593,3,0,3#4,2
solr,10593,3,0,5#6,2
solr,10593,3,0,7#8,2
solr,101806,3,0,3#4,1
solr,101806,3,0,4#3,1
solr,103100,3,0,3#4,2
solr,103100,3,0,4#3,2
solr,103100,3,0,5#6,2
solr,103100,3,0,7#8,2
solr,103100,3,0,9#10,2
solr,112350,3,0,3#4,1
solr,112350,3,0,5#6,1
solr,112350,3,0,6#5,1
solr,102044,3,0,3#4,1
solr,10105,3,0,3#4,2
solr,10105,3,0,4#3,2
solr,10105,3,0,5#6,2
solr,10105,3,0,6#5,2
solr,10105,3,0,8#7,2
solr,10105,3,0,10#9,2
solr,101758,3,0,4#3,2
solr,10770,3,0,3#4,2
solr,10770,3,0,4#3,2
solr,103358,3,0,4#3,2
solr,103358,3,0,6#5,2
solr,103358,3,0,7#8,2
solr,103358,3,0,8#7,2
solr,122782,3,0,4#3,2
solr,122782,3,0,6#5,2
solr,122782,3,0,7#8,2
solr,122782,3,0,9#10,2
solr,122782,3,0,10#9,2
solr,122782,3,0,11#12,2
solr,122782,3,0,13#14,2
solr,122782,3,0,16#15,2
solr,122782,3,0,17#18,2
solr,10199,3,0,3#4,2
solr,102763,3,0,4#3,1
solr,103273,3,0,3#4,1
solr,103273,3,0,4#3,1
solr,102717,3,0,4#3,2
solr,102717,3,0,5#6,2
solr,102717,3,0,8#7,2
solr,102717,3,0,10#9,2
solr,102934,2,0,4#3,1
solr,103272,3,0,3#4,1
solr,103272,3,0,5#6,1
solr,103272,3,0,7#8,1
solr,103272,3,0,9#10,1
solr,103272,3,0,11#12,1
solr,101720,3,0,4#3,2
solr,103175,3,0,4#3,2
solr,102625,3,0,3#4,1
solr,102625,3,0,4#3,1
solr,101116,2,0,3#4,1
solr,101116,2,0,4#3,1
solr,1015,3,0,3#4,1
solr,10485,1,0,3#4,2
solr,10482,3,0,3#4,1
solr,10667,3,0,3#4,1
solr,10667,3,0,5#6,1
solr,10667,3,0,6#5,1
solr,102517,3,0,3#4,1
solr,102517,3,0,5#6,1
solr,102517,3,0,7#8,1
solr,102517,3,0,8#7,1
solr,102518,3,0,4#3,1
solr,102518,3,0,5#6,1
solr,102710,3,0,3#4,1
solr,102710,3,0,4#3,1
solr,10576,3,0,3#4,2
solr,10161,3,0,4#3,2
solr,10161,3,0,5#6,2
solr,10161,3,0,6#5,2
solr,10161,3,0,8#7,2
solr,10547,3,0,3#4,1
solr,10547,3,0,4#3,1
solr,10419,3,0,3#4,2
solr,10419,3,0,5#6,2
solr,122883,3,0,4#3,1
solr,10480,3,0,3#4,1
solr,10480,3,0,4#3,1
solr,102794,3,0,4#3,2
solr,102794,3,0,6#5,2
solr,101199,3,0,3#4,1
solr,101199,3,0,4#3,1
solr,101199,3,0,5#6,1
solr,101199,3,0,6#5,1
solr,101199,3,0,7#8,1
solr,101199,3,0,9#10,1
solr,101199,3,0,11#12,1
solr,101199,3,0,13#14,1
solr,101199,3,0,15#16,1
solr,101199,3,0,17#18,1
solr,102334,2,0,3#4,2
solr,10572,3,0,4#3,1
solr,112354,3,0,4#3,1
solr,112354,3,0,6#5,1
solr,112354,3,0,7#8,1
solr,112354,3,0,9#10,1
solr,112354,3,0,10#9,1
solr,102294,3,0,4#3,2
solr,102294,3,0,6#5,2
solr,102294,3,0,7#8,2
solr,102294,3,0,10#9,2
solr,102294,3,0,11#12,2
solr,122773,3,0,4#3,2
solr,122773,3,0,6#5,2
solr,122773,3,0,7#8,2
solr,122773,3,0,8#7,2
solr,122773,3,0,9#10,2
solr,122773,3,0,11#12,2
solr,122773,3,0,13#14,2
solr,122773,3,0,14#13,2
solr,103291,3,0,4#3,1
solr,103384,3,0,3#4,1
solr,103384,3,0,4#3,1
solr,1072,3,0,3#4,1
solr,1072,3,0,5#6,1
solr,103278,3,0,3#4,1
solr,103278,3,0,4#3,1
solr,10615,3,0,4#3,1
solr,10615,3,0,5#6,1
solr,10615,3,0,6#5,1
solr,10615,3,0,7#8,1
solr,101212,3,0,3#4,1
solr,10541,3,0,3#4,2
solr,10541,3,0,5#6,2
solr,10541,3,0,6#5,2
solr,102894,3,0,4#3,1
solr,102057,3,0,4#3,1
solr,102054,3,0,4#3,1
solr,101744,3,0,4#3,1
solr,10443,3,0,4#3,2
solr,10443,3,0,5#6,2
solr,10443,3,0,6#5,2
solr,10443,3,0,8#7,2
solr,101380,3,0,4#3,2
solr,102784,3,0,3#4,2
solr,10606,3,0,4#3,2
solr,10606,3,0,6#5,2
solr,103157,3,0,3#4,1
solr,103157,3,0,4#3,1
solr,101855,3,0,4#3,1
solr,101855,3,0,6#5,1
solr,101855,3,0,7#8,1
solr,101855,3,0,8#7,1
solr,1024,3,0,4#3,2
solr,1024,3,0,6#5,2
solr,1024,3,0,8#7,2
solr,1024,3,0,10#9,2
solr,1024,3,0,12#11,2
solr,1024,3,0,14#13,2
solr,1024,3,0,16#15,2
solr,1024,3,0,18#17,2
solr,1024,3,0,20#19,2
solr,1024,3,0,22#21,2
solr,1024,3,0,24#23,2
solr,1024,3,0,26#25,2
solr,1024,3,0,28#27,2
solr,1024,3,0,30#29,2
solr,1024,3,0,32#31,2
solr,1024,3,0,34#33,2
solr,1024,3,0,36#35,2
solr,1024,3,0,38#37,2
solr,1024,3,0,40#39,2
solr,1024,3,0,42#41,2
solr,1024,3,0,44#43,2
solr,1024,3,0,46#45,2
solr,1024,3,0,48#47,2
solr,1024,3,0,52#51,2
solr,1024,3,0,54#53,2
solr,1024,3,0,56#55,2
solr,1024,3,0,58#57,2
solr,1024,3,0,60#59,2
solr,1024,3,0,62#61,2
solr,1024,3,0,64#63,2
solr,1024,3,0,66#65,2
solr,1024,3,0,68#67,2
solr,103134,3,0,4#3,1
solr,101117,3,0,3#4,1
solr,10917,3,0,3#4,1
solr,103275,3,0,3#4,1
solr,103275,3,0,4#3,1
solr,101762,3,0,4#3,2
solr,101096,3,0,4#3,1
solr,10360,3,0,3#4,1
solr,10360,3,0,5#6,1
solr,10360,3,0,6#5,1
solr,10360,3,0,7#8,1
solr,102433,3,0,3#4,2
solr,102433,3,0,4#3,2
solr,102433,3,0,6#5,2
solr,10396,1,0,4#3,2
solr,102597,3,0,3#4,1
solr,102802,3,0,4#3,2
solr,102802,3,0,5#6,2
solr,112500,3,0,4#3,1
solr,112500,3,0,6#5,1
solr,112500,3,0,8#7,1
solr,112500,3,0,10#9,1
solr,10623,3,0,3#4,1
solr,102032,3,0,3#4,2
solr,122785,3,0,4#3,2
solr,122785,3,0,6#5,2
solr,122785,3,0,8#7,2
solr,122785,3,0,9#10,2
solr,122785,3,0,11#12,2
solr,122785,3,0,14#13,2
solr,122785,3,0,15#16,2
solr,10266,3,0,3#4,2
solr,10266,3,0,5#6,2
solr,10266,3,0,6#5,2
solr,1086,2,0,3#4,2
solr,10608,3,0,4#3,2
solr,103119,3,0,3#4,1
solr,103119,3,0,4#3,1
solr,103119,3,0,5#6,1
solr,103119,3,0,6#5,1
solr,10878,2,0,3#4,2
solr,10878,2,0,4#3,2
solr,102695,2,0,3#4,1
solr,102695,2,0,4#3,1
solr,102876,3,0,3#4,1
solr,102876,3,0,4#3,1
solr,102754,3,0,4#3,2
solr,101960,3,0,3#4,2
solr,102804,3,0,3#4,2
solr,102804,3,0,6#5,2
solr,101776,3,0,4#3,1
solr,10344,3,0,4#3,2
solr,10808,3,0,4#3,1
solr,10808,3,0,5#6,1
solr,10808,3,0,6#5,1
solr,101755,3,0,4#3,1
solr,10928,3,0,3#4,1
solr,10928,3,0,4#3,1
solr,10868,3,0,4#3,1
solr,111870,3,0,3#4,1
solr,111870,3,0,4#3,1
solr,10479,3,0,3#4,1
solr,103259,3,0,10#9,1
solr,103259,3,0,11#12,1
solr,103259,3,0,12#11,1
solr,103259,3,0,14#13,1
solr,10432,3,0,3#4,1
solr,10432,3,0,4#3,1
solr,103080,3,0,4#3,2
solr,10758,3,0,3#4,2
solr,10676,3,0,4#3,1
solr,10913,3,0,4#3,1
solr,101799,3,0,3#4,1
solr,101799,3,0,4#3,1
solr,102321,3,0,4#3,2
solr,101798,3,0,3#4,1
solr,101798,3,0,4#3,1
solr,103015,3,0,3#4,1
solr,103015,3,0,4#3,1
solr,103015,3,0,5#6,1
solr,103015,3,0,6#5,1
solr,101966,2,0,3#4,2
solr,101966,2,0,4#3,2
solr,101966,3,0,5#6,2
solr,101966,3,0,7#8,2
solr,102755,3,0,3#4,2
solr,102550,3,0,3#4,1
solr,10672,3,0,3#4,1
solr,10672,3,0,4#3,1
solr,10600,3,0,4#3,2
solr,10600,3,0,6#5,2
solr,102302,3,0,4#3,1
solr,102302,3,0,5#6,1
solr,102302,3,0,6#5,1
solr,103363,1,0,3#4,2
solr,103315,3,0,3#4,1
solr,103315,3,0,5#6,1
solr,102083,3,0,4#3,2
solr,101638,3,0,3#4,2
solr,101638,3,0,4#3,2
solr,103280,3,0,3#4,1
solr,103280,3,0,4#3,1
solr,101376,3,0,4#3,2
solr,10612,3,0,4#3,2
solr,103375,3,0,4#3,2
solr,103375,3,0,6#5,2
solr,103375,3,0,8#7,2
solr,123441,3,0,4#3,2
solr,10143,3,0,3#4,2
solr,10143,3,0,4#3,2
solr,10143,3,0,5#6,2
solr,10143,3,0,8#7,2
solr,10143,3,0,9#10,2
solr,10143,3,0,10#9,2
solr,102092,3,0,4#3,1
solr,102092,3,0,5#6,1
solr,102092,3,0,6#5,1
solr,1056,3,0,4#3,1
solr,111868,3,0,3#4,1
solr,111868,3,0,4#3,1
solr,10818,3,0,3#4,2
solr,10818,3,0,4#3,2
solr,101102,3,0,4#3,1
solr,10621,3,0,3#4,1
solr,10621,3,0,5#6,1
solr,10678,3,0,4#3,1
solr,10502,2,0,3#4,2
solr,101937,2,0,3#4,1
solr,102795,3,0,4#3,2
solr,1248,3,0,4#3,1
solr,10912,3,0,4#3,1
solr,103007,3,0,3#4,1
solr,10426,3,0,4#3,2
solr,10426,3,0,36#35,2
solr,101840,3,0,3#4,1
solr,101840,3,0,5#6,1
solr,101840,3,0,6#5,1
solr,121906,3,0,3#4,1
solr,102726,3,0,3#4,2
solr,102726,3,0,5#6,2
solr,10876,1,0,3#4,2
solr,10876,3,0,5#6,2
solr,10876,3,0,6#5,2
solr,122776,3,0,4#3,2
solr,122776,3,0,5#6,2
solr,103327,3,0,3#4,2
solr,103327,3,0,4#3,2
solr,102525,3,0,3#4,1
solr,102525,3,0,4#3,1
solr,10755,3,0,3#4,1
solr,10755,3,0,4#3,1
solr,10755,3,0,6#5,1
solr,10755,3,0,8#7,1
solr,10755,3,0,10#9,1
solr,101918,3,0,3#4,1
solr,101918,3,0,4#3,1
solr,101996,3,0,3#4,2
solr,101996,3,0,5#6,2
solr,101996,3,0,7#8,2
solr,101996,3,0,9#10,2
solr,101759,3,0,4#3,1
solr,10823,3,0,3#4,2
solr,10823,3,0,5#6,2
solr,10823,3,0,6#5,2
solr,10871,3,0,3#4,1
solr,10871,3,0,4#3,1
solr,103376,3,0,4#3,2
solr,103376,3,0,5#6,2
solr,103376,3,0,6#5,2
solr,103376,3,0,7#8,2
solr,102711,3,0,3#4,1
solr,102711,3,0,4#3,1
solr,102013,3,0,3#4,1
solr,102013,3,0,5#6,1
solr,10395,3,0,4#3,2
solr,102882,3,0,4#3,2
solr,10616,3,0,3#4,1
solr,10616,3,0,4#3,1
solr,10616,3,0,5#6,1
solr,102875,3,0,3#4,1
solr,102875,3,0,4#3,1
solr,10886,3,0,4#3,1
solr,10886,3,0,6#5,1
solr,103174,3,0,3#4,2
solr,103174,3,0,4#3,2
solr,10685,3,0,4#3,1
solr,101993,2,0,4#3,1
solr,103240,3,0,4#3,2
solr,103240,3,0,5#6,2
solr,103240,3,0,6#5,2
solr,103240,3,0,7#8,2
solr,103240,3,0,8#7,2
solr,103240,3,0,10#9,2
solr,10624,3,0,3#4,1
solr,10850,3,0,4#3,1
solr,102665,3,0,3#4,1
solr,102665,3,0,5#6,1
solr,102055,3,0,3#4,1
solr,102055,3,0,5#6,1
solr,102055,3,0,7#8,1
solr,102055,3,0,9#10,1
solr,103274,3,0,3#4,1
solr,103274,3,0,5#6,1
solr,101228,3,0,3#4,1
solr,102335,2,0,3#4,2
solr,102335,2,0,4#3,2
solr,102062,3,0,3#4,2
solr,102062,3,0,6#5,2
solr,101299,3,0,3#4,1
solr,10557,3,0,3#4,1
solr,103333,3,0,3#4,2
solr,103333,3,0,4#3,2
solr,103139,2,0,4#3,1
solr,10575,3,0,3#4,2
solr,102856,3,0,3#4,2
solr,102856,3,0,4#3,2
solr,102320,3,0,3#4,2
solr,102320,3,0,5#6,2
solr,102320,3,0,7#8,2
solr,102320,3,0,9#10,2
solr,102328,3,0,3#4,1
solr,102328,3,0,5#6,1
solr,102635,3,0,3#4,1
solr,102635,3,0,5#6,1
solr,102635,3,0,7#8,1
solr,102635,3,0,9#10,1
solr,102635,3,0,11#12,1
solr,102635,3,0,12#11,1
solr,102821,2,0,3#4,1
solr,101094,3,0,4#3,1
solr,102905,3,0,3#4,1
solr,102905,3,0,4#3,1
solr,102905,3,0,5#6,1
solr,102905,3,0,6#5,1
solr,102087,3,0,3#4,2
solr,102087,3,0,5#6,2
solr,102087,3,0,6#5,2
solr,102087,3,0,7#8,2
solr,102087,3,0,9#10,2
solr,102087,3,0,11#12,2
solr,102087,3,0,13#14,2
solr,102087,3,0,15#16,2
solr,102087,3,0,17#18,2
solr,102087,3,0,19#20,2
solr,102087,3,0,21#22,2
solr,102087,3,0,23#24,2
solr,102087,3,0,25#26,2
solr,102087,3,0,26#25,2
solr,102087,3,0,27#28,2
solr,102087,3,0,29#30,2
solr,102087,3,0,31#32,2
solr,102087,3,0,33#34,2
solr,102087,3,0,35#36,2
solr,102087,3,0,37#38,2
solr,102087,3,0,39#40,2
solr,102087,3,0,41#42,2
solr,102087,3,0,43#44,2
solr,102087,3,0,45#46,2
solr,102087,3,0,47#48,2
solr,102087,3,0,49#50,2
solr,102087,3,0,51#52,2
solr,102087,3,0,53#54,2
solr,102087,3,0,55#56,2
solr,102087,3,0,56#55,2
solr,102087,3,0,57#58,2
solr,102087,3,0,59#60,2
solr,102087,3,0,61#62,2
solr,102087,3,0,63#64,2
solr,102087,3,0,65#66,2
solr,102087,3,0,67#68,2
solr,102087,3,0,69#70,2
solr,102087,3,0,71#72,2
solr,102087,3,0,73#74,2
solr,102087,3,0,75#76,2
solr,102087,3,0,77#78,2
solr,102087,3,0,79#80,2
solr,102087,3,0,81#82,2
solr,102087,3,0,83#84,2
solr,102087,3,0,85#86,2
solr,102087,3,0,87#88,2
